,Step,rank0,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank6,rank9
3044,3044,201,17,201,17,43,17,201,17,201,20
3045,3045,201,17,201,18,34,17,201,201,201,201
3046,3046,201,17,201,17,34,19,201,19,201,17
3047,3047,201,16,201,16,36,102,201,16,201,17
3048,3048,201,17,201,16,47,20,201,16,201,18
3049,3049,201,17,201,17,34,17,201,18,201,17
3050,3050,201,16,201,20,47,16,201,20,201,20
3051,3051,201,17,201,16,52,16,201,19,201,20
3052,3052,201,15,201,20,62,20,201,16,201,18
3053,3053,201,15,201,17,36,16,201,17,201,19
3054,3054,201,16,201,15,54,17,201,18,201,19
3055,3055,201,17,201,16,46,19,201,18,201,17
3056,3056,201,17,201,19,72,17,201,18,201,16
3057,3057,201,17,201,17,34,18,201,18,201,18
3058,3058,201,18,201,16,34,17,201,18,201,46
3059,3059,201,15,201,18,64,16,201,19,201,17
3060,3060,201,15,201,20,45,20,201,201,201,18
3061,3061,201,16,201,16,37,19,201,201,201,16
3062,3062,201,16,201,18,78,17,201,16,201,201
3063,3063,201,17,201,18,41,16,201,15,201,19
3064,3064,201,15,201,19,38,17,201,16,201,18
3065,3065,201,19,201,201,34,15,201,17,201,18
3066,3066,201,201,201,18,41,201,201,17,201,17
3067,3067,201,16,201,16,30,19,201,19,201,16
3068,3068,201,16,201,18,201,15,201,201,201,19
3069,3069,201,16,201,17,39,18,201,17,201,19
3070,3070,201,17,201,17,40,18,201,16,201,14
3071,3071,201,16,201,17,67,16,201,20,201,17
3072,3072,201,17,201,18,83,18,201,19,201,18
3073,3073,201,201,201,18,35,18,201,18,201,18
3074,3074,201,18,201,39,83,19,201,21,201,16
3075,3075,201,17,201,21,41,201,201,17,201,18
3076,3076,201,16,201,17,63,17,201,15,201,28
3077,3077,201,18,201,19,44,18,201,19,201,16
3078,3078,201,18,201,17,38,20,201,17,201,201
3079,3079,201,18,201,18,201,21,201,18,201,17
3080,3080,201,18,201,18,39,17,201,16,201,20
3081,3081,201,15,201,14,201,18,201,19,201,16
3082,3082,201,17,201,17,65,21,201,18,201,19
3083,3083,201,15,201,19,50,17,201,16,201,15
3084,3084,201,15,201,17,39,15,201,17,201,17
3085,3085,201,16,201,15,41,18,201,19,201,16
3086,3086,201,15,201,19,34,18,201,22,201,20
3087,3087,201,21,201,17,47,16,201,15,201,16
3088,3088,201,16,201,16,35,16,201,16,201,20
3089,3089,201,20,201,16,43,17,201,201,201,17
3090,3090,201,16,201,15,31,19,201,20,201,17
3091,3091,201,16,201,17,43,20,201,17,201,14
3092,3092,201,14,201,21,47,18,201,20,201,18
3093,3093,201,16,201,20,50,22,201,18,201,19
3094,3094,201,15,201,201,201,17,201,18,201,17
3095,3095,201,17,201,16,42,17,201,18,201,18
3096,3096,201,15,201,16,43,19,201,16,201,17
3097,3097,201,35,201,18,38,20,201,15,201,19
3098,3098,201,18,201,17,32,17,201,16,201,17
3099,3099,201,19,201,16,201,18,201,19,201,18
3100,3100,201,18,201,17,77,21,201,18,201,52
3101,3101,201,18,201,16,59,17,201,18,201,17
3102,3102,201,19,201,16,34,18,201,16,201,17
3103,3103,201,16,201,15,36,18,201,18,201,17
3104,3104,201,16,201,15,201,18,201,16,201,18
3105,3105,201,15,201,35,131,19,201,18,201,19
3106,3106,201,17,201,20,201,19,201,19,201,16
3107,3107,201,16,201,16,84,20,201,19,201,17
3108,3108,201,15,201,19,35,15,201,17,201,16
3109,3109,201,16,201,15,35,18,201,201,201,19
3110,3110,201,17,201,17,41,18,201,201,201,16
3111,3111,201,14,201,20,36,16,201,18,201,18
3112,3112,201,16,201,16,201,17,201,201,201,16
3113,3113,201,15,201,17,39,18,201,18,201,18
3114,3114,201,15,201,201,31,18,201,201,201,17
3115,3115,201,16,201,16,38,16,201,17,201,17
3116,3116,201,17,201,15,201,16,201,17,201,201
3117,3117,201,18,201,18,39,201,201,17,201,18
3118,3118,201,14,201,17,43,17,201,201,201,17
3119,3119,201,16,201,16,45,18,201,19,201,17
3120,3120,201,18,201,17,38,18,201,19,201,18
3121,3121,201,15,201,17,38,17,201,17,201,19
3122,3122,201,16,201,17,76,19,201,20,201,18
3123,3123,201,19,201,17,39,16,201,21,201,17
3124,3124,201,18,201,18,38,17,201,201,201,15
3125,3125,201,17,201,17,201,18,201,20,201,20
3126,3126,201,18,201,18,35,20,201,15,201,16
3127,3127,201,16,201,201,201,18,201,19,201,16
3128,3128,201,15,201,16,201,17,201,18,201,15
3129,3129,201,15,201,19,51,18,201,19,201,21
3130,3130,201,16,201,17,49,16,201,19,201,16
3131,3131,201,18,201,17,54,20,201,18,201,17
3132,3132,201,17,201,19,45,18,201,19,201,16
3133,3133,201,14,201,14,71,17,201,18,201,15
3134,3134,201,17,201,14,50,18,201,17,201,17
3135,3135,201,14,201,18,201,19,201,19,201,17
3136,3136,201,17,201,19,43,20,201,16,201,17
3137,3137,201,18,201,20,32,17,201,16,201,18
3138,3138,201,16,201,16,60,201,201,15,201,20
3139,3139,201,20,201,15,42,18,201,17,201,19
3140,3140,201,17,201,18,44,19,201,18,201,19
3141,3141,201,18,201,17,93,16,201,16,201,16
3142,3142,201,16,201,201,201,18,201,15,201,19
3143,3143,201,19,201,18,109,16,201,18,201,19
3144,3144,201,16,201,19,30,19,201,18,201,16
3145,3145,201,17,201,19,63,16,201,201,201,17
3146,3146,201,17,201,16,201,20,201,16,201,18
3147,3147,201,20,201,201,61,18,201,17,201,18
3148,3148,201,16,201,19,68,17,201,18,201,21
3149,3149,201,15,201,18,36,17,201,22,201,18
3150,3150,201,17,201,16,36,17,201,16,201,18
3151,3151,201,15,201,19,42,17,201,201,201,18
3152,3152,201,15,201,17,126,19,201,16,201,15
3153,3153,201,15,201,16,45,18,201,20,201,19
3154,3154,201,17,201,19,201,17,201,19,201,17
3155,3155,201,17,201,16,30,18,201,18,201,17
3156,3156,201,18,201,17,144,17,201,14,201,17
3157,3157,201,201,201,18,38,18,201,17,201,19
3158,3158,201,17,201,17,31,19,201,17,201,18
3159,3159,201,16,201,17,201,201,201,17,201,22
3160,3160,201,18,201,19,35,19,201,20,201,18
3161,3161,201,17,201,16,43,16,201,16,201,29
3162,3162,201,18,201,18,43,16,201,18,201,18
3163,3163,201,17,201,16,62,15,201,16,201,19
3164,3164,201,15,201,20,82,20,201,16,201,18
3165,3165,201,16,201,15,38,16,201,14,201,17
3166,3166,201,15,201,18,28,21,201,18,201,17
3167,3167,201,17,201,18,43,19,201,17,201,16
3168,3168,201,16,201,16,98,19,201,16,201,20
3169,3169,201,19,201,17,33,19,201,20,201,15
3170,3170,201,15,201,16,91,19,201,18,201,21
3171,3171,201,19,201,18,45,16,201,17,201,16
3172,3172,201,17,201,17,38,16,201,20,201,22
3173,3173,201,14,201,18,48,20,201,19,201,18
3174,3174,201,15,201,17,34,17,201,18,201,18
3175,3175,201,17,201,18,62,17,201,18,201,22
3176,3176,201,18,201,16,201,18,201,17,201,17
3177,3177,201,15,201,116,45,201,201,19,201,18
3178,3178,201,20,201,17,41,20,201,18,201,17
3179,3179,201,17,201,18,43,19,201,16,201,38
3180,3180,201,201,201,21,41,16,201,17,201,17
3181,3181,201,17,201,17,113,19,201,14,201,18
3182,3182,201,19,201,19,44,16,201,18,201,19
3183,3183,201,15,201,15,46,19,201,18,201,18
3184,3184,201,16,201,16,201,17,201,17,201,17
3185,3185,201,19,201,15,62,19,201,23,201,18
3186,3186,201,15,201,15,36,17,201,16,201,18
3187,3187,201,15,201,16,37,18,201,16,201,201
3188,3188,201,19,201,15,36,18,201,18,201,17
3189,3189,201,16,201,17,81,17,201,16,201,20
3190,3190,201,17,201,17,42,17,201,201,201,18
3191,3191,201,17,201,18,37,19,201,17,201,18
3192,3192,201,18,201,18,201,18,201,16,201,14
3193,3193,201,58,201,17,67,17,201,16,201,18
3194,3194,201,201,201,16,40,18,201,17,201,19
3195,3195,201,15,201,30,52,17,201,16,201,21
3196,3196,201,201,201,16,42,16,201,17,201,21
3197,3197,201,15,201,18,49,18,201,18,201,18
3198,3198,201,18,201,18,55,17,201,20,201,21
3199,3199,201,16,201,21,40,16,201,18,201,19
3200,3200,201,17,201,16,37,19,201,19,201,16
3201,3201,201,21,201,18,201,18,201,17,201,17
3202,3202,201,15,201,201,50,19,201,21,201,19
3203,3203,201,17,201,17,35,18,201,18,201,19
3204,3204,201,15,201,18,32,20,201,18,201,19
3205,3205,201,17,201,18,147,20,201,19,201,19
3206,3206,201,18,201,17,31,15,201,15,201,19
3207,3207,201,20,201,17,39,17,201,18,201,17
3208,3208,201,17,201,23,44,201,201,19,201,17
3209,3209,201,17,201,17,201,22,201,201,201,16
3210,3210,201,16,201,15,30,18,201,18,201,17
3211,3211,201,16,201,201,34,17,201,20,201,18
3212,3212,201,18,201,15,46,20,201,18,201,20
3213,3213,201,15,201,17,41,17,201,18,201,17
3214,3214,201,17,201,201,75,19,201,20,201,21
3215,3215,201,15,201,17,30,17,201,18,201,19
3216,3216,201,16,201,17,51,19,201,17,201,17
3217,3217,201,16,201,19,201,19,201,19,201,19
3218,3218,201,16,201,16,68,18,201,17,201,17
3219,3219,201,15,201,16,45,17,201,201,201,18
3220,3220,201,17,201,201,54,16,201,17,201,19
3221,3221,201,17,201,18,45,18,201,19,201,18
3222,3222,201,17,201,19,35,201,201,201,201,17
3223,3223,201,14,201,15,201,19,201,16,201,18
3224,3224,201,15,201,16,32,16,201,17,201,18
3225,3225,201,17,201,19,32,17,201,20,201,18
3226,3226,201,16,201,19,201,17,201,18,201,18
3227,3227,201,17,201,17,201,20,201,16,201,18
3228,3228,201,19,201,16,38,18,201,17,201,17
3229,3229,201,17,201,17,201,16,201,18,201,18
3230,3230,201,18,201,17,40,16,201,201,201,20
3231,3231,201,16,201,16,44,16,201,19,201,201
3232,3232,201,16,201,16,44,17,201,18,201,20
3233,3233,201,16,201,18,33,23,201,18,201,17
3234,3234,201,17,201,17,28,201,201,17,201,18
3235,3235,201,16,201,15,41,201,201,20,201,17
3236,3236,201,17,201,20,36,16,201,20,201,18
3237,3237,201,15,201,16,38,16,201,19,201,19
3238,3238,201,17,201,18,77,18,201,18,201,18
3239,3239,201,16,201,15,34,18,201,19,201,18
3240,3240,201,17,201,16,47,18,201,20,201,19
3241,3241,201,15,201,19,109,19,201,19,201,201
3242,3242,201,17,201,17,53,16,201,18,201,18
3243,3243,201,19,201,18,38,201,201,15,201,49
3244,3244,201,15,201,18,43,18,201,18,201,19
3245,3245,201,13,201,17,100,17,201,201,201,17
3246,3246,201,16,201,18,36,15,201,18,201,18
3247,3247,201,15,201,17,36,18,201,17,201,17
3248,3248,201,19,201,17,62,17,201,16,201,16
3249,3249,201,21,201,201,48,17,201,18,201,16
3250,3250,201,16,201,15,33,17,201,15,201,19
3251,3251,201,15,201,15,41,19,201,19,201,46
3252,3252,201,16,201,21,88,16,201,18,201,17
3253,3253,201,16,201,16,33,17,201,20,201,15
3254,3254,201,201,201,17,36,17,201,19,201,16
3255,3255,201,17,201,18,29,18,201,18,201,17
3256,3256,201,17,201,18,32,19,201,18,201,19
3257,3257,201,16,201,18,36,17,201,19,201,17
3258,3258,201,16,201,17,37,20,201,15,201,18
3259,3259,201,16,201,16,58,19,201,201,201,16
3260,3260,201,14,201,17,201,16,201,16,201,18
3261,3261,201,28,201,201,39,16,201,16,201,22
3262,3262,201,16,201,201,35,201,201,201,201,17
3263,3263,201,15,201,20,53,18,201,16,201,15
3264,3264,201,17,201,17,40,18,201,26,201,18
3265,3265,201,16,201,17,201,19,201,15,201,21
3266,3266,201,18,201,15,201,16,201,201,201,21
3267,3267,201,21,201,17,45,16,201,201,201,65
3268,3268,201,17,201,20,46,16,201,17,201,15
3269,3269,201,17,201,15,34,18,201,17,201,16
3270,3270,201,15,201,19,201,18,201,17,201,18
3271,3271,201,17,201,17,36,16,201,15,201,15
3272,3272,201,16,201,16,37,17,201,19,201,17
3273,3273,201,18,201,19,35,16,201,17,201,19
3274,3274,201,14,201,19,64,16,201,53,201,34
3275,3275,201,16,201,17,39,18,201,17,201,19
3276,3276,201,16,201,18,40,19,201,15,201,19
3277,3277,201,16,201,19,43,18,201,17,201,201
3278,3278,201,19,201,15,37,17,201,16,201,14
3279,3279,201,17,201,16,44,19,201,18,201,19
3280,3280,201,17,201,16,36,17,201,201,201,16
3281,3281,201,18,201,19,58,19,201,17,201,18
3282,3282,201,18,201,17,46,17,201,16,201,19
3283,3283,201,17,201,20,44,17,201,201,201,17
3284,3284,201,16,201,18,47,18,201,17,201,18
3285,3285,201,18,201,18,34,17,201,201,201,19
3286,3286,201,15,201,17,41,18,201,201,201,17
3287,3287,201,17,201,16,201,16,201,19,201,201
3288,3288,201,15,201,201,34,19,201,18,201,19
3289,3289,201,17,201,20,41,16,201,18,201,19
3290,3290,201,16,201,19,33,14,201,201,201,16
3291,3291,201,15,201,17,44,18,201,17,201,16
3292,3292,201,14,201,18,72,16,201,19,201,19
3293,3293,201,16,201,18,30,18,201,16,201,18
3294,3294,201,37,201,17,47,19,201,201,201,18
3295,3295,201,18,201,18,39,17,201,18,201,15
3296,3296,201,17,201,16,182,201,201,20,201,18
3297,3297,201,18,201,19,32,17,201,18,201,18
3298,3298,201,17,201,16,34,17,201,16,201,20
3299,3299,201,15,201,19,34,17,201,21,201,14
3300,3300,201,42,201,19,37,20,201,16,201,17
3301,3301,201,16,201,18,52,18,201,18,201,201
3302,3302,201,18,201,15,201,17,201,18,201,17
3303,3303,201,14,201,201,35,16,201,15,201,18
3304,3304,201,16,201,201,201,201,201,201,201,18
3305,3305,201,17,201,19,43,17,201,19,201,18
3306,3306,201,15,201,17,40,19,201,18,201,18
3307,3307,201,13,201,17,33,18,201,17,201,15
3308,3308,201,15,201,19,40,17,201,201,201,18
3309,3309,201,16,201,201,82,17,201,18,201,17
3310,3310,201,19,201,16,44,16,201,17,201,19
3311,3311,201,18,201,16,53,201,201,17,201,20
3312,3312,201,17,201,18,27,17,201,19,201,17
3313,3313,201,18,201,19,43,17,201,16,201,19
3314,3314,201,16,201,18,33,16,201,18,201,17
3315,3315,201,17,201,18,110,17,201,19,201,65
3316,3316,201,19,201,16,38,18,201,19,201,17
3317,3317,201,15,201,16,44,15,201,17,201,16
3318,3318,201,16,201,19,201,19,201,16,201,22
3319,3319,201,16,201,16,32,17,201,16,201,16
3320,3320,201,18,201,19,34,18,201,17,201,19
3321,3321,201,22,201,19,41,16,201,18,201,16
3322,3322,201,17,201,17,30,16,201,201,201,20
3323,3323,201,44,201,18,47,16,201,17,201,16
3324,3324,201,18,201,16,55,19,201,201,201,20
3325,3325,201,15,201,20,34,20,201,19,201,18
3326,3326,201,19,201,18,39,19,201,19,201,17
3327,3327,201,18,201,21,43,18,201,201,201,18
3328,3328,201,16,201,16,80,18,201,18,201,15
3329,3329,201,17,201,17,201,21,201,17,201,16
3330,3330,201,16,201,15,54,40,201,17,201,19
3331,3331,201,17,201,201,37,18,201,16,201,17
3332,3332,201,15,201,17,41,17,201,17,201,19
3333,3333,201,18,201,18,83,17,201,19,201,17
3334,3334,201,18,201,16,113,201,201,201,201,16
3335,3335,201,19,201,15,37,15,201,18,201,18
3336,3336,201,201,201,15,32,15,201,17,201,21
3337,3337,201,19,201,17,38,19,201,18,201,18
3338,3338,201,17,201,20,32,18,201,19,201,32
3339,3339,201,15,201,18,54,18,201,18,201,16
3340,3340,201,17,201,17,68,17,201,22,201,21
3341,3341,201,15,201,17,31,16,201,16,201,19
3342,3342,201,17,201,18,41,16,201,16,201,16
3343,3343,201,15,201,16,46,21,201,201,201,21
3344,3344,201,17,201,17,32,17,201,16,201,18
3345,3345,201,18,201,17,89,17,201,18,201,15
3346,3346,201,18,201,16,201,17,201,14,201,19
3347,3347,201,17,201,18,78,20,201,18,201,19
3348,3348,201,17,201,21,33,17,201,17,201,17
3349,3349,201,16,201,16,35,16,201,15,201,18
3350,3350,201,17,201,18,71,16,201,18,201,18
3351,3351,201,17,201,18,38,16,201,18,201,15
3352,3352,201,17,201,16,201,16,201,19,201,46
3353,3353,201,16,201,17,44,16,201,18,201,16
3354,3354,201,16,201,15,37,19,201,15,201,20
3355,3355,201,15,201,19,39,15,201,201,201,17
3356,3356,201,17,201,16,36,16,201,17,201,17
3357,3357,201,15,201,18,40,201,201,16,201,18
3358,3358,201,17,201,16,33,16,201,17,201,16
3359,3359,201,18,201,201,44,15,201,15,201,16
3360,3360,201,20,201,21,201,18,201,17,201,20
3361,3361,201,201,201,18,44,17,201,18,201,19
3362,3362,201,15,201,17,32,17,201,18,201,18
3363,3363,201,17,201,17,34,17,201,19,201,19
3364,3364,201,48,201,23,38,16,201,17,201,18
3365,3365,201,201,201,17,33,20,201,18,201,17
3366,3366,201,17,201,18,35,19,201,19,201,15
3367,3367,201,17,201,18,78,17,201,17,201,21
3368,3368,201,15,201,16,38,17,201,17,201,20
3369,3369,201,18,201,201,37,20,201,16,201,17
3370,3370,201,17,201,17,36,15,201,18,201,17
3371,3371,201,15,201,17,36,16,201,19,201,20
3372,3372,201,46,201,28,89,19,201,16,201,18
3373,3373,201,18,201,17,48,17,201,19,201,18
3374,3374,201,17,201,16,44,16,201,18,201,19
3375,3375,201,16,201,18,39,17,201,18,201,19
3376,3376,201,201,201,16,37,57,201,18,201,15
3377,3377,201,18,201,17,201,18,201,18,201,21
3378,3378,201,201,201,16,36,17,201,201,201,19
3379,3379,201,17,201,15,40,18,201,17,201,16
3380,3380,201,15,201,18,39,16,201,18,201,17
3381,3381,201,16,201,16,55,20,201,17,201,18
3382,3382,201,16,201,19,47,18,201,16,201,18
3383,3383,201,17,201,15,33,15,201,19,201,16
3384,3384,201,17,201,19,33,18,201,201,201,15
3385,3385,201,19,201,18,93,16,201,17,201,19
3386,3386,201,17,201,17,49,17,201,201,201,16
3387,3387,201,16,201,18,57,201,201,17,201,18
3388,3388,201,19,201,17,46,17,201,20,201,18
3389,3389,201,16,201,17,77,201,201,17,201,18
3390,3390,201,17,201,20,34,17,201,16,201,17
3391,3391,201,201,201,17,77,18,201,16,201,20
3392,3392,201,18,201,18,36,15,201,19,201,20
3393,3393,201,16,201,16,67,21,201,18,201,20
3394,3394,201,17,201,17,201,17,201,17,201,18
3395,3395,201,15,201,17,201,201,201,19,201,20
3396,3396,201,16,201,17,47,18,201,18,201,17
3397,3397,201,17,201,18,32,19,201,16,201,17
3398,3398,201,15,201,19,29,19,201,18,201,18
3399,3399,201,18,201,16,43,19,201,18,201,18
3400,3400,201,16,201,60,35,20,201,20,201,16
3401,3401,201,17,201,18,42,201,201,17,201,39
3402,3402,201,17,201,14,38,17,201,15,201,17
3403,3403,201,15,201,17,35,17,201,16,201,18
3404,3404,201,17,201,17,36,17,201,18,201,18
3405,3405,201,17,201,201,30,22,201,20,201,19
3406,3406,201,16,201,17,39,19,201,18,201,18
3407,3407,201,16,201,16,33,18,201,18,201,19
3408,3408,201,17,201,18,91,16,201,16,201,21
3409,3409,201,16,201,17,35,20,201,17,201,19
3410,3410,201,15,201,16,201,201,201,201,201,15
3411,3411,201,201,201,19,47,18,201,18,201,39
3412,3412,201,19,201,17,44,18,201,19,201,201
3413,3413,201,15,201,17,40,17,201,17,201,20
3414,3414,201,17,201,18,30,19,201,20,201,19
3415,3415,201,16,201,19,33,201,201,15,201,21
3416,3416,201,17,201,17,52,201,201,19,201,18
3417,3417,201,18,201,16,39,18,201,19,201,19
3418,3418,201,16,201,20,74,17,201,20,201,20
3419,3419,201,17,201,18,97,18,201,22,201,20
3420,3420,201,17,201,20,34,16,201,19,201,17
3421,3421,201,17,201,19,41,16,201,201,201,21
3422,3422,201,14,201,17,201,17,201,201,201,18
3423,3423,201,15,201,22,42,19,201,16,201,19
3424,3424,201,17,201,17,48,18,201,18,201,19
3425,3425,201,15,201,18,47,16,201,19,201,15
3426,3426,201,17,201,19,31,18,201,201,201,22
3427,3427,201,17,201,18,42,17,201,18,201,18
3428,3428,201,17,201,16,36,18,201,13,201,17
3429,3429,201,16,201,17,37,16,201,17,201,18
3430,3430,201,17,201,201,35,42,201,16,201,21
3431,3431,201,17,201,16,201,201,201,19,201,16
3432,3432,201,17,201,18,201,18,201,201,201,20
3433,3433,201,201,201,17,36,17,201,19,201,16
3434,3434,201,18,201,16,79,201,201,18,201,19
3435,3435,201,17,201,18,59,18,201,20,201,19
3436,3436,201,18,201,20,31,22,201,16,201,18
3437,3437,201,16,201,16,38,18,201,17,201,18
3438,3438,201,17,201,16,30,201,201,17,201,18
3439,3439,201,17,201,18,40,20,201,15,201,19
3440,3440,201,17,201,17,201,16,201,18,201,17
3441,3441,201,18,201,18,32,17,201,16,201,17
3442,3442,201,16,201,18,42,17,201,16,201,16
3443,3443,201,16,201,17,34,18,201,16,201,21
3444,3444,201,19,201,19,201,18,201,201,201,17
3445,3445,201,16,201,17,75,15,201,15,201,19
3446,3446,201,16,201,18,40,15,201,201,201,17
3447,3447,201,16,201,17,36,19,201,17,201,18
3448,3448,201,18,201,17,36,17,201,16,201,17
3449,3449,201,14,201,21,34,16,201,18,201,18
3450,3450,201,14,201,17,201,17,201,15,201,17
3451,3451,201,18,201,16,53,18,201,19,201,19
3452,3452,201,17,201,20,47,20,201,19,201,17
3453,3453,201,18,201,17,36,201,201,201,201,18
3454,3454,201,16,201,16,124,17,201,16,201,18
3455,3455,201,15,201,19,34,20,201,17,201,16
3456,3456,201,16,201,18,75,201,201,17,201,18
3457,3457,201,18,201,18,26,17,201,16,201,15
3458,3458,201,18,201,16,68,14,201,15,201,19
3459,3459,201,16,201,18,32,87,201,17,201,16
3460,3460,201,18,201,15,201,18,201,17,201,17
3461,3461,201,16,201,18,33,16,201,16,201,18
3462,3462,201,17,201,18,38,16,201,19,201,35
3463,3463,201,18,201,20,42,19,201,16,201,18
3464,3464,201,16,201,17,38,19,201,201,201,17
3465,3465,201,16,201,201,28,19,201,16,201,18
3466,3466,201,201,201,16,44,16,201,18,201,16
3467,3467,201,16,201,201,34,17,201,17,201,15
3468,3468,201,15,201,16,40,17,201,20,201,18
3469,3469,201,18,201,18,30,18,201,17,201,19
3470,3470,201,24,201,19,42,19,201,17,201,17
3471,3471,201,18,201,19,42,19,201,18,201,19
3472,3472,201,15,201,18,34,15,201,17,201,18
3473,3473,201,17,201,17,30,17,201,17,201,19
3474,3474,201,17,201,16,30,17,201,16,201,21
3475,3475,201,19,201,18,39,19,201,18,201,21
3476,3476,201,15,201,19,35,14,201,17,201,17
3477,3477,201,18,201,17,33,17,201,19,201,20
3478,3478,201,18,201,17,36,18,201,22,201,16
3479,3479,201,18,201,18,28,17,201,16,201,55
3480,3480,201,18,201,16,32,19,201,20,201,16
3481,3481,201,20,201,15,32,21,201,17,201,17
3482,3482,201,16,201,18,34,201,201,18,201,201
3483,3483,201,17,201,201,27,17,201,18,201,57
3484,3484,201,15,201,18,27,17,201,20,201,17
3485,3485,201,16,201,22,109,18,201,15,201,17
3486,3486,201,17,201,18,72,16,201,201,201,21
3487,3487,201,16,201,16,35,14,201,201,201,15
3488,3488,201,18,201,18,39,17,201,20,201,18
3489,3489,201,17,201,201,41,19,201,17,201,17
3490,3490,201,18,201,17,37,15,201,17,201,20
3491,3491,201,15,201,19,29,17,201,201,201,16
3492,3492,201,17,201,16,52,18,201,20,201,18
3493,3493,201,16,201,18,31,23,201,18,201,52
3494,3494,201,19,201,15,38,17,201,91,201,41
3495,3495,201,17,201,18,201,15,201,19,201,19
3496,3496,201,17,201,201,42,19,201,18,201,19
3497,3497,201,16,201,18,32,16,201,18,201,18
3498,3498,201,15,201,16,39,16,201,17,201,16
3499,3499,201,17,201,18,42,17,201,16,201,35
3500,3500,201,15,201,19,40,19,201,20,201,16
3501,3501,201,20,201,17,43,18,201,18,201,19
3502,3502,201,15,201,18,36,15,201,16,201,21
3503,3503,201,17,201,15,36,17,201,15,201,20
3504,3504,201,18,201,201,37,17,201,17,201,16
3505,3505,201,16,201,201,37,19,201,17,201,19
3506,3506,201,18,201,17,26,19,201,16,201,17
3507,3507,201,16,201,13,35,17,201,21,201,17
3508,3508,201,17,201,16,40,18,201,16,201,18
3509,3509,201,18,201,18,28,20,201,16,201,17
3510,3510,201,16,201,17,35,17,201,201,201,16
3511,3511,201,201,201,17,201,18,201,201,201,18
3512,3512,201,15,201,14,42,38,201,16,201,20
3513,3513,201,18,201,16,38,18,201,16,201,19
3514,3514,201,201,201,17,30,21,201,16,201,18
3515,3515,201,201,201,18,36,18,201,16,201,17
3516,3516,201,15,201,15,40,16,201,17,201,17
3517,3517,201,15,201,17,77,15,201,16,201,19
3518,3518,201,17,201,19,201,18,201,17,201,18
3519,3519,201,15,201,17,201,18,201,18,201,18
